"","Nest_ID","Year_located","Project_ID","Transect_ID2","Trt_cat","Nest_Ht","Tree_sp","Orientation","cosOrientation","Initiation_date","NoFL_uncert","Trees_2550","Trees_50","pPIPO","start_date","end_date","a1000_areamn2","a1000_areaam2","a1000_areacv2","a1000_contag","a1000_pland2","a1000_pland1","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np2","a1000_np1","a1000_proxmn2","a1000_Ha","a1000_PBu","a1000_RxBu","a1000_WFBu","n_burn","n_harvest","n_tx","Tm_since_b","Tm_since_h","Tm_since_tx","Time_groups","Init_day","Eg_start","Ne_start","Eg_end","Ne_end","No_eggs","No_young","Type","Tmax","PPT","Tmax_eg","PPT_eg","Tmax_ne","PPT_ne"
"226","EMPAID_NCP09A_2012",2012,"EMPAID","231","B",1.4,"PIPO",139,-0.754709580222772,"2012-05-27",2,8.33333333333333,0,0.25,"05","07",0.333409,0.728282,108.8280029,44.2860985,4.7814598,29.3633995,20.9445992,20.9445992,0.704019,79,44,35,2.0137801,4.5761199,0,4.78722,0,1,0,1,"10","oot","10","6-10",148,NA,"05",NA,"07",1,2,"egg+nestling",32.3,68,NA,0,32.3,68
"227","EMPAID_NCR01A_2012",2012,"EMPAID","232","U",1.1,"PIPO",270,-1.83697019872103e-16,"2012-06-14",0,33.3333333333333,10,0.8,"06","07",0.334918,0.871057,126.5230026,40.4294014,6.6588402,35.9636002,17.6005001,17.6005001,0.850689,92,61,31,1.7004499,25.3446999,0,0,0,0,0,0,"oot","oot","oot","oot",166,"06",NA,"07",NA,3,0,"egg",31.5,33,31.5,33,NA,0
"228","EMPAID_NCR07A_2012",2012,"EMPAID","233","H",1.1,"PIPO",NA,NA,"2012-05-23",3,8.33333333333333,27.5,0.857142857142857,"05","07",0.644754,3.6154499,214.6499939,21.3633003,12.8190002,37.4303017,22.7339001,22.7339001,3.05075,104,61,43,5.3401599,38.2224007,0,0,0,0,1,1,"oot","0","0","0-5",144,NA,"05",NA,"07",1,3,"egg+nestling",32.2,70,NA,0,32.2,70
"229","EMPAID_NCR07A_2013",2013,"EMPAID","234","H",1.5,"PIPO",NA,NA,NA,0,8.33333333333333,27.5,0.857142857142857,NA,"06",0.644754,3.6154499,214.6499939,21.3633003,12.8190002,37.4303017,22.7339001,22.7339001,3.05075,104,61,43,5.3401599,38.2224007,0,7.4036398,0,0,1,1,"oot","1","1","0-5",NA,NA,NA,"06",NA,4,0,"egg",NA,0,NA,0,NA,0
"230","EMPAID_NCU04A_2013",2013,"EMPAID","EMPAID_CU","U",3.2,"PSME",178,-0.999390827019096,"2013-06-07",3,16.6666666666667,17.5,0.9,"06","07",1.35422,31.7318993,473.6229858,12.5155001,28.2488003,47.051899,40.6571007,40.6571007,16.6910992,98,64,34,27.9675999,0.352009,0,0,0,0,0,0,"oot","oot","oot","oot",158,"06","06","06","07",4,4,"egg",30.2,31,25.2,24,30.2,31
"231","EMPAID_NCU05A_2015",2015,"EMPAID","EMPAID_CU","U",2.1,"PIPO",192,-0.978147600733806,"2015-05-29",3,0,10,0.4,"05","07",2.3106101,28.3782005,335.8819885,10.0938997,36.9023018,41.5957985,19.5072002,19.5072002,16.6910992,89,49,40,41.7649002,7.4215298,3.1257,0,0,0,0,0,"oot","oot","oot","oot",149,"05","05","06","07",4,4,"egg",30.1,69,25.2,62,30.1,69
"232","EMPAID_NCU05A_2016",2016,"EMPAID","EMPAID_CU","U",2.1,"PIPO",192,-0.978147600733806,"2016-06-07",1,0,10,0.4,"06","07",2.3106101,28.3782005,335.8819885,10.0938997,36.9023018,41.5957985,19.5072002,19.5072002,16.6910992,89,49,40,41.7649002,7.4215298,3.1257,0,0,0,0,0,"oot","oot","oot","oot",159,"06","06","06","07",1,1,"egg+nestling",30.1,31,25.2,24,30.1,31
"233","EMPAID_NCU07A_2013",2013,"EMPAID","EMPAID_CU","H",2.8,"PSME",30,0.866025403784439,"2013-05-28",4,8.33333333333333,30,0.692307692307692,"05","07",4.2496901,75.7517014,410.1860046,10.8526001,44.3237991,36.1395988,32.2969017,12.0857,32.2969017,88,32,56,76.0792999,18.7737999,0,0,0,0,1,1,"oot","1","1","0-5",148,"05","05","06","07",4,4,"egg",30.2,69,25.3,62,30.2,69
"234","EMPAID_NCU09A_2014",2014,"EMPAID","EMPAID_CU","H",2.4,"PIPO",342,0.951056516295154,"2014-07-01",0,8.33333333333333,2.5,0.4,"07","07",3.8863599,65.7173996,398.8699951,9.2735596,41.8011017,36.8437004,28.1900997,12.3497,28.1900997,92,33,59,82.3305969,33.4995995,0,0,0,0,1,1,"oot","2","2","0-5",182,"07","07","07","07",4,3,"egg",30.3,7,30.3,7,30.3,7
"235","EMPAID_NCU09A_2015",2015,"EMPAID","EMPAID_CU","U",2.2,"PIPO",194,-0.970295726275996,"2015-06-03",3,8.33333333333333,7.5,0.5,"06","07",3.6518199,59.8278008,392.2120056,9.1995802,39.2784004,39.1024017,25.843399,16.2511005,25.843399,87,33,54,71.6850967,28.3367996,5.4365501,0,0,0,0,0,"oot","oot","oot","oot",154,"06","06","06","07",4,3,"egg",30.5,31,25.6,24,30.5,31
"236","EMPAID_NCU10A_2012",2012,"EMPAID","241","H",2,"PIPO",306,0.587785252292473,"2012-05-23",2,25,20,0.818181818181818,"05","07",5.0469198,69.1528015,356.3980103,8.2056103,42.7691002,35.4356003,28.6301003,8.9762402,28.6301003,90,26,64,113.9509964,35.347599,0,0,0,0,1,1,"oot","0","0","0-5",144,NA,"05",NA,"07",2,2,"egg+nestling",30.2,69,NA,0,30.2,69
"237","EMPAID_NCU10A_2013",2013,"EMPAID","EMPAID_CU","H",1.8,"PIPO",240,-0.5,"2013-05-22",2,16.6666666666667,27.5,0.846153846153846,"05","07",4.8866701,70.8200989,367.321991,8.3812399,43.0037994,35.611599,29.2460995,8.8882399,29.2460995,91,27,64,108.3779984,35.2303009,0,0,0,0,1,1,"oot","1","1","0-5",142,"05","05","06","07",4,4,"egg",30.2,69,25.3,62,30.2,69
"238","EMPAID_NCU10A_2014",2014,"EMPAID","EMPAID_CU","H",4.4,"PIPO",78,0.207911690817759,"2014-05-26",3,8.33333333333333,15,0.571428571428571,"05","07",2.2607999,18.6243992,269.0350037,11.6083002,36.8437004,44.3237991,37.7529984,37.7529984,9.1229095,96,50,46,29.2049007,39.8944016,0,0,0,0,1,1,"oot","2","2","0-5",146,"05","05","06","07",4,3,"egg",30.6,69,25.7,62,30.6,69
"239","EMPAID_NCU10A_2015",2015,"EMPAID","EMPAID_CU","H",4.5,"PIPO",152,-0.882947592858927,"2015-05-16",2,25,15,0.444444444444444,"05","06",1.7715,15.6542997,279.9419861,11.2514,34.6436005,45.4091988,40.0410995,40.0410995,7.8908801,104,60,44,29.5984993,40.7743988,3.3071301,0.194162,0,0,1,1,"oot","3","3","0-5",136,"05","05","05","06",4,4,"egg",25.8,61,15.3,37,25.8,61
"240","EMPAID_NCU10A_2018",2018,"EMPAID","245","U",2.5,"PIPO",248,-0.374606593415912,"2018-06-20",1,50,2.5,0.875,"06","07",2.77615,36.2672005,347.3299866,11.1772003,35.2888985,38.7797012,19.9472008,19.9472008,16.5737991,82,39,43,55.2187004,0,0,0,0,0,0,0,"oot","oot","oot","oot",171,"06","06","07","07",4,1,"egg",30.4,31,30.4,31,30.4,31
"241","EMPAID_NCU10A_2019",2019,"EMPAID","246","U",2.8,"PIPO",228,-0.669130606358858,"2019-06-02",4,50,2.5,0.875,"06","07",2.77615,36.2672005,347.3299866,11.1772003,35.2888985,38.7797012,19.9472008,19.9472008,16.5737991,82,39,43,55.2187004,0,0,0,0,0,0,0,"oot","oot","oot","oot",153,NA,"06",NA,"07",0,5,"nestling",30.4,31,NA,0,30.4,31
"242","EMPAID_NCW-A01A_2013",2013,"EMPAID","EMPAID_CW-A","U",4.6,"PIPO",100,-0.17364817766693,"2013-06-05",3,16.6666666666667,2.5,0.6,"06","07",1.03143,7.6485,253.2870026,19.1459999,21.1791992,48.4012985,38.3983994,38.3983994,6.1601601,108,63,45,10.9772997,0,0,0,0,0,0,0,"oot","oot","oot","oot",156,"06","06","06","07",3,3,"egg",31.7,36,26.9,27,31.7,36
"243","EMPAID_NCW-A01A_2014",2014,"EMPAID","EMPAID_CW-A","U",1.1,"PIPO",230,-0.64278760968654,"2014-06-02",0,16.6666666666667,22.5,1,"06","06",1.9857399,9.94209,200.1679993,18.3372002,30.4195004,61.9243011,61.1323013,61.1323013,6.3361702,59,47,12,25.0792999,12.8776999,0,0,0,0,0,0,"oot","oot","oot","oot",153,"06","06","06","06",3,1,"egg+nestling",26.8,27,26.8,27,26.8,27
"244","EMPAID_NCW-A01A_2015",2015,"EMPAID","EMPAID_CW-A","U",2.2,"PIPO",31,0.857167300702112,"2015-05-23",0,108.333333333333,17.5,0.666666666666667,"05","06",1.88471,11.5586004,226.5579987,16.8306999,31.3288002,61.0149994,60.1348991,60.1348991,6.6295099,69,51,18,24.1228008,10.9123001,0,0,0,0,0,0,"oot","oot","oot","oot",143,"05","05","06","06",4,0,"egg",27,72,27,72,27,72
"245","EMPAID_NCW-A01A_2017",2017,"EMPAID","EMPAID_CW-A","H",3.5,"PIPO",267,-0.0523359562429443,NA,0,8.33333333333333,27.5,0.333333333333333,NA,"07",27.8999996,216.4320068,259.9500122,29.9123001,72.7485962,21.9125996,71.6339035,4.5174499,71.6339035,72,8,64,333.4689941,62.2470016,0,0,0,0,1,1,"oot","0","0","0-5",NA,NA,NA,"07",NA,3,0,"egg",NA,0,NA,0,NA,0
"246","EMPAID_NCW-A01A_2018",2018,"EMPAID","EMPAID_CW-A","H",1.8,"PIPO",144,-0.809016994374947,"2018-05-30",0,25,0,1,"05","06",1.59667,29.8749008,420.8420105,14.3107996,28.1021004,42.8278008,27.7206993,27.7206993,15.7818003,114,54,60,23.0389004,49.8092995,0,45.0965996,0,0,2,2,"oot","1","1","0-5",150,"05","05","06","06",4,3,"egg",27.1,71,27.1,71,27.1,71
"247","EMPAID_NCW-A01B_2013",2013,"EMPAID","EMPAID_CW-A","U",4.1,"PIPO",273,0.0523359562429439,"2013-06-03",3,8.33333333333333,45,0.894736842105263,"06","07",1.78941,9.82864,211.9589996,18.6592007,29.7448006,62.5110016,61.7190018,61.7190018,6.3361702,65,51,14,22.6215992,8.8589001,0,0,0,0,0,0,"oot","oot","oot","oot",154,"06","06","06","07",4,3,"egg",31.6,36,26.9,27,31.6,36
"248","EMPAID_NCW-A01B_2015",2015,"EMPAID","EMPAID_CW-A","U",6.3,"PIPO",284,0.241921895599667,"2015-06-15",2,208.333333333333,20,0.636363636363636,"06","07",1.84059,10.1702003,212.7319946,17.5820007,30.5955009,61.4550018,59.5775986,59.5775986,6.3361702,69,51,18,21.0984993,5.1921401,0,0,0,0,0,0,"oot","oot","oot","oot",166,NA,"06",NA,"07",2,2,"egg+nestling",31.9,36,NA,0,31.9,36
"249","EMPAID_NCW-A01B_2018",2018,"EMPAID","EMPAID_CW-A","HB",4.6,"PSME",29,0.874619707139396,"2018-06-30",0,8.33333333333333,25,0.636363636363636,"06","07",14.1359997,195.173996,357.8670044,28.2931995,69.1111984,21.4726009,66.2950974,5.1334701,66.2950974,91,15,76,290.0409851,71.1059036,0,21.9148998,0,1,2,3,"0","1","0","0-5",181,"06",NA,"07",NA,NA,NA,NA,30.9,38,30.9,38,NA,0
"250","EMPAID_NCW-A02A_2019",2019,"EMPAID","EMPAID_CW-A","HB",2.2,"PSME",293,0.390731128489273,"2019-05-25",4,50,22.5,0.8,"05","07",1.08138,11.7321997,313.8340149,15.8607998,22.9099007,45.7612,37.3717003,37.3717003,7.0988598,113,65,48,12.6239004,52.6841011,0,51.8223,0,2,2,4,"0","2","0","0-5",145,NA,"05",NA,"07",0,4,"nestling",31.9,80,NA,0,31.9,80
"251","EMPAID_NCW-A03A_2012",2012,"EMPAID","EMPAID_CW-A","U",3,"PIPO",119,-0.484809620246337,"2012-05-27",2,16.6666666666667,10,0.857142857142857,"05","07",1.386,13.8898001,300.3580017,12.9594002,27.1047001,48.0199013,34.7608986,34.7608986,8.2722197,100,60,40,20.8395004,0.99736,0,0,0,0,0,0,"oot","oot","oot","oot",148,"05","05","06","07",3,3,"egg",32.1,78,27.3,69,32.1,78
"252","EMPAID_NCW-A03A_2016",2016,"EMPAID","EMPAID_CW-A","H",1.2,"PIPO",22,0.927183854566787,"2016-05-23",2,16.6666666666667,10,0.857142857142857,"05","07",1.386,13.8898001,300.3580017,12.9594002,27.1047001,48.0199013,34.7608986,34.7608986,8.2722197,100,60,40,20.8395004,43.6492004,0,4.2397399,0,0,2,2,"oot","0","0","0-5",144,"05","05","05","06",3,4,"egg+nestling",32.1,78,17,43,27.3,69
"253","EMPAID_NCW-A03A_2017",2017,"EMPAID","EMPAID_CW-A","H",2,"PIPO",272,0.0348994967025013,"2017-06-20",0,8.33333333333333,20,0.444444444444444,"06","07",2.0150001,44.9790993,461.7590027,11.5770998,35.464901,45.3799019,22.3819008,21.1791992,22.3819008,102,54,48,37.1484985,63.743,0,1.48646,0,0,2,2,"oot","0","0","0-5",171,"06",NA,"07",NA,3,0,"egg",32.2,35,32.2,35,NA,0
"254","EMPAID_NCW-A04A_2018",2018,"EMPAID","EMPAID_CW-A","HB",1.3,"PIPO",339,0.933580426497202,"2018-06-02",0,16.6666666666667,12.5,1,"06","06",2.3868001,44.1461983,418.2820129,9.3712997,38.8969994,43.9718018,27.1047001,27.1047001,22.2059002,102,50,52,51.3153992,62.5696983,0,51.2812004,0,1,3,4,"0","1","0","0-5",153,"06",NA,"06",NA,2,0,"egg",27.7,26,27.7,26,NA,0
"255","EMPAID_NCW-A04A_2019",2019,"EMPAID","EMPAID_CW-A","HB",2.5,"PIPO",258,-0.20791169081776,"2019-06-05",3,50,5,0.875,"06","07",2.5181999,53.2789001,448.9710083,9.8943596,41.0383987,43.0331001,26.1660004,24.4353008,26.1660004,103,50,53,49.1945992,64.0950012,0,49.5942001,0,2,4,6,"0","2","0","0-5",156,"06","06","06","07",4,3,"egg",32.4,35,27.6,26,32.4,35
"256","EMPAID_NCW-A05A_2017",2017,"EMPAID","EMPAID_CW-A","H",2.3,"PIPO",142,-0.788010753606722,"2017-06-05",1,8.33333333333333,12.5,0.833333333333333,"06","07",4.3049998,108.0690002,490.9500122,12.5887003,50.5133018,37.0489998,42.0065002,25.198,42.0065002,92,36,56,140.8170013,62.7457008,0,6.3118701,0,0,2,2,"oot","2","2","0-5",156,"06","06","06","07",2,1,"egg",32.1,35,27.3,26,32.1,35
"257","EMPAID_NCW-A07A_2018",2018,"EMPAID","EMPAID_CW-A","H",1.9,"PIPO",106,-0.275637355816999,"2018-05-29",4,41.6666666666667,7.5,0.625,"05","07",11.3549995,188.5599976,395.0429993,22.9218006,66.6177979,26.8113995,63.9776993,8.03755,63.9776993,96,18,78,338.9249878,73.0712967,0,45.2397995,0,0,1,1,"oot","1","1","0-5",149,NA,"05",NA,"07",0,4,"nestling",31.4,83,NA,0,31.4,83
"258","EMPAID_NCW-A07A_2019",2019,"EMPAID","EMPAID_CW-A","H",1.7,"PSME",134,-0.694658370458997,"2019-06-03",3,16.6666666666667,12.5,0.375,"06","07",2.1427701,34.3853989,387.9070129,16.1259995,32.8249016,60.6043015,57.9054985,57.9054985,18.3924999,64,47,17,51.2318001,73.892601,0,45.1442986,0,0,1,1,"oot","2","2","0-5",154,"06","06","06","07",0,3,"nestling",31.3,38,26.5,28,31.3,38
"259","EMPAID_NCW-B02A_2019",2019,"EMPAID","EMPAID_CW-B","HB",4.8,"PSME",167,-0.974370064785235,"2019-06-01",3,25,17.5,0.3,"06","07",16.1292992,220.8029938,356.223999,29.0282001,73.5992966,24.4647007,72.7779007,10.6189003,72.7779007,79,14,65,497.7869873,61.6896019,0,66.5595016,0,2,2,4,"0","2","0","0-5",152,"06","06","06","07",5,3,"egg",31.4,38,26.6,28,31.4,38
"260","EMPAID_NCW-B03A_2017",2017,"EMPAID","EMPAID_CW-B","H",3,"PIPO",16,0.961261695938319,"2017-05-26",2,0,55,0.772727272727273,"05","07",17.6469002,226.7189941,344.2019958,29.6429996,74.7726974,23.9073009,74.3326035,10.6775999,74.3326035,78,13,65,447.7099915,62.1590004,0,0.235541,0,0,2,2,"oot","0","0","0-5",146,NA,"05",NA,"07",0,2,"nestling",31.1,86,NA,0,31.1,86
"261","EMPAID_NCW-B04A_2016",2016,"EMPAID","EMPAID_CW-B","H",3,"PSME",282,0.207911690817759,"2016-06-13",4,8.33333333333333,50,0.857142857142857,"06","07",14.0063,218.9129944,382.4869995,27.2096996,73.0419006,25.6380005,72.1912994,12.7896996,72.1912994,75,16,59,503.177002,48.577301,0,0,0,0,1,1,"oot","0","0","0-5",165,"06","06","06","07",4,4,"egg",30.9,38,26.2,28,30.9,38
"262","EMPAID_NCW-B04A_2018",2018,"EMPAID","EMPAID_CW-B","HB",3,"PIPO",238,-0.529919264233205,"2018-06-07",2,16.6666666666667,37.5,0.647058823529412,"06","07",14.934,219.5350037,370.1400146,26.6138992,73.0126038,25.8726997,72.2792969,13.3470001,72.2792969,75,15,60,496.177002,59.2841988,0,46.3348007,0,1,2,3,"0","1","0","0-5",158,"06","06","06","07",3,2,"egg",30.9,38,26.1,28,30.9,38
"263","EMPAID_NCW-D04A_2015",2015,"EMPAID","EMPAID_CW-D","U",4,"PIPO",6,0.994521895368273,"2015-05-13",3,41.6666666666667,25,0.9375,"05","06",4.9949999,61.4370995,336.151001,12.2349005,45.5852013,34.2328987,25.9020004,23.6140003,25.9020004,82,28,54,83.6091003,24.4353008,0,0,0,0,0,0,"oot","oot","oot","oot",133,"05","05","05","06",4,3,"egg",28.9,63,18.6,39,28.9,63
"264","EMPAID_NCW-D04A_2016",2016,"EMPAID","EMPAID_CW-D","HB",3.5,"PIPO",74,0.275637355816999,"2016-05-29",2,33.3333333333333,37.5,0.842105263157895,"05","07",5.4809999,93.4636993,400.6530151,14.1034002,53.593399,28.1608009,39.3956985,6.68818,39.3956985,105,30,75,183.8930054,24.1713009,4.35115,24.2894001,0,1,2,3,"0","1","0","0-5",150,NA,"05",NA,"07",0,3,"nestling",33.8,71,NA,0,33.8,71
"265","EMPAID_NCW-D04A_2017",2017,"EMPAID","EMPAID_CW-D","HB",2,"PIPO",250,-0.342020143325669,"2017-05-14",2,25,2.5,0.75,"05","06",4.0021901,96.6109009,481.0350037,11.2765999,41.7424011,28.8061008,36.1689987,8.03755,36.1689987,98,32,66,142.3609924,17.219101,0,20.1387997,0,1,1,2,"1","2","1","0-5",134,NA,"05",NA,"06",2,2,"egg+nestling",29.6,60,NA,0,29.6,60
"266","EMPAID_NCW-D06A_2014",2014,"EMPAID","EMPAID_CW-D","H",3.3,"PIPO",76,0.241921895599668,"2014-05-25",2,33.3333333333333,17.5,0.727272727272727,"05","07",5.1206899,106.3300018,444.5750122,8.9568996,48.4012985,35.8462982,40.6571007,19.7712002,40.6571007,79,29,50,169.621994,20.4459,0,0,0,0,1,1,"oot","0","0","0-5",145,NA,"05",NA,"07",0,4,"nestling",33.3,74,NA,0,33.3,74
"267","EMPAID_NCW-D09A_2012",2012,"EMPAID","EMPAID_CW-D","U",6.6,"PIPO",170,-0.984807753012208,"2012-05-27",3,NA,NA,NA,"05","07",6.8791299,86.7874985,340.822998,12.3292999,51.5694008,31.0648003,35.8170013,7.6855402,35.8170013,81,23,58,151.4730072,0,0,0,0,0,0,0,"oot","oot","oot","oot",148,NA,"05",NA,"07",1,3,"egg+nestling",33,75,NA,0,33,75
"268","EMPAID_NCW-D09A_2013",2013,"EMPAID","EMPAID_CW-D","U",1.6,"PIPO",279,0.156434465040231,"2013-06-28",2,133.333333333333,2.5,1,"06","08",7.83429,85.2370987,314.3250122,11.8965998,53.6227989,30.1261005,35.8462982,5.4854798,35.8462982,83,21,62,158.3769989,0,0,0,0,0,0,0,"oot","oot","oot","oot",179,NA,"06",NA,"08",0,2,"nestling",32.8,50,NA,0,32.8,50
"269","EMPAID_NCW-D10A_2013",2013,"EMPAID","EMPAID_CW-D","U",3.6,"PIPO",330,0.866025403784438,"2013-05-26",0,25,10,0.714285714285714,"05","06",10.5839996,83.8895035,263.1740112,11.6911001,51.7453995,30.2434998,33.6461983,8.8589001,33.6461983,78,15,63,169.8439941,0,0,0,0,0,0,0,"oot","oot","oot","oot",146,"05","05","06","06",4,3,"egg",27.8,67,27.8,67,27.8,67
"270","EMPAID_NCW-D10A_2016",2016,"EMPAID","EMPAID_CW-D","HB",9.8,"PIPO",180,-1,"2016-06-08",2,58.3333333333333,12.5,0.166666666666667,"06","07",11.6160002,78.3757019,239.7339935,21.2000008,56.7907982,22.6459007,29.9500999,7.9495502,29.9500999,103,15,88,181.6399994,24.5820007,5.80896,13.8301001,0,1,1,2,"0","0","0","0-5",160,NA,"06",NA,"07",0,2,"nestling",32.7,34,NA,0,32.7,34
"271","EMPAID_NCW-D10A_2017",2017,"EMPAID","EMPAID_CW-D","HB",2.1,"PIPO",318,0.743144825477394,"2017-05-11",3,50,2.5,0.285714285714286,"05","06",14.5038004,97.5866013,239.3390045,24.2194996,61.4550018,21.6779003,39.6596985,7.9495502,39.6596985,103,13,90,237.4320068,26.9286995,4.7776699,19.3017006,0,1,2,3,"1","0","0","0-5",131,"05","05","05","06",3,3,"egg",27.8,67,17.6,41,27.8,67
"272","EMPAID_NCW-E03A_2017",2017,"EMPAID","EMPAID_CW-E","H",2.5,"PIPO",130,-0.642787609686539,"2017-06-03",3,33.3333333333333,12.5,0.666666666666667,"06","07",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,5,75,539.3060303,24.5527,0,0,0,0,3,3,"oot","0","0","0-5",154,"06","06","06","07",4,3,"egg",30.1,40,25.3,30,30.1,40
"273","EMPAID_NCW-G02A_2019",2019,"EMPAID","EMPAID_CW-G","HB",8.4,"PSME",178,-0.999390827019096,"2019-05-22",1,0,0,0,"05","07",1.2539999,20.0226002,386.8720093,48.2584991,12.2616997,56.1748009,47.4626007,47.4626007,8.8589001,58,30,28,10.9052,30.3607998,0,53.3532982,100,1,1,2,"1","2","1","0-5",142,NA,"05",NA,"06",3,1,"egg+nestling",31.9,82,NA,0,27,72
"274","EMPAID_NDL03A_2013",2013,"EMPAID","EMPAID_DL","U",6.7,"PIPO",70,0.342020143325669,"2013-06-03",4,0,5,0.4,"06","07",0.479455,1.75915,163.3730011,49.6929016,8.5949001,58.1109009,29.9207993,29.9207993,1.3787,70,55,15,3.2156401,0,0,0,0,0,0,0,"oot","oot","oot","oot",154,"06","06","06","07",4,4,"egg",31,32,26.1,25,31,32
"275","EMPAID_NDL03A_2014",2014,"EMPAID","EMPAID_DL","U",3.2,"PIPO",42,0.743144825477394,"2014-05-28",0,0,5,0.4,"05","06",0.479455,1.75915,163.3730011,49.6929016,8.5949001,58.1109009,29.9207993,29.9207993,1.3787,70,55,15,3.2156401,0,0,0,0,0,0,0,"oot","oot","oot","oot",148,"05","05","06","06",3,3,"egg+nestling",26.1,64,26.1,64,26.1,64
"276","EMPAID_NDL04A_2018",2018,"EMPAID","EMPAID_DL","U",5.7,"PIPO",123,-0.544639035015027,"2018-05-29",2,8.33333333333333,10,0.714285714285714,"05","07",0.491667,1.78139,161.9620056,49.5990982,8.6535597,58.5802002,29.1874008,29.1874008,1.3787,70,54,16,3.2307501,0,0,0,0,0,0,0,"oot","oot","oot","oot",149,NA,"05",NA,"07",0,2,"nestling",31,71,NA,0,31,71
"277","EMPAID_NDL08A_2014",2014,"EMPAID","EMPAID_DL","U",2.9,"PIPO",307,0.601815023152048,"2014-05-31",2,16.6666666666667,15,0.625,"05","07",2.83636,25.7635002,284.3110046,20.8591995,30.5074997,56.7907982,48.8120003,48.8120003,14.9310999,61,33,28,22.8484993,0,0,0,0,0,0,0,"oot","oot","oot","oot",151,NA,"05",NA,"07",1,3,"egg+nestling",31.2,71,NA,0,31.2,71
"278","EMPAID_NDL08A_2015",2015,"EMPAID","EMPAID_DL","U",1.2,"PIPO",148,-0.848048096156426,"2015-05-24",3,8.33333333333333,0,0.25,"05","07",2.29829,42.4339981,417.8909912,19.6219997,30.7127991,55.6762009,53.0946999,53.0946999,20.2404995,71,41,30,42.8644981,0,0,0,0,0,0,0,"oot","oot","oot","oot",144,"05","05","06","07",4,4,"egg",31.6,70,26.7,63,31.6,70
"279","EMPAID_NDL08A_2017",2017,"EMPAID","EMPAID_DL","U",2,"PIPO",167,-0.974370064785235,"2017-05-29",3,16.6666666666667,5,0.666666666666667,"05","07",2.3148799,38.1940002,393.6919861,17.0144997,32.4435005,54.1213989,47.2279015,47.2279015,19.5659008,73,43,30,41.4474983,0,0,0,0,0,0,0,"oot","oot","oot","oot",149,NA,"05",NA,"07",0,3,"nestling",31.4,70,NA,0,31.4,70
"280","EMPAID_NDL10A_2018",2018,"EMPAID","EMPAID_DL","U",2.5,"PIPO",165,-0.965925826289068,"2018-06-04",0,183.333333333333,12.5,1,"06","07",1.17,14.8418999,341.8380127,14.2024002,25.9314003,49.4572983,46.0839005,46.0839005,10.1788998,104,68,36,20.6882992,0,0,0,0,0,0,0,"oot","oot","oot","oot",155,"06","06","06","07",4,4,"egg",31.9,31,27.1,24,31.9,31
"281","EMPAID_NEFW01A_2018",2018,"EMPAID","286","H",3.2,"PIPO",61,0.484809620246337,"2018-05-27",3,16.6666666666667,22.5,0.272727272727273,"05","07",2.76811,30.4382,316.1650085,7.70858,33.3821983,34.8488998,19.0084991,19.0084991,16.7497997,92,37,55,54.3647995,7.9202099,0,0,0.732088,0,1,1,"oot","0","0","0-5",147,"05","05","06","07",5,4,"egg",33,72,28.3,63,33,72
"282","EMPAID_NLC-R09A_2014",2014,"EMPAID","EMPAID_LC-R","B",1.1,"PIPO",309,0.629320391049838,"2014-06-06",2,83.3333333333333,7.5,0.928571428571429,"06","07",0.704,1.9436899,132.6999969,31.5911999,10.3255997,40.5690994,39.9530983,39.9530983,1.67204,57,45,12,4.9291,0,0,3.1066,0,1,0,1,"12","oot","12","11-14",157,"06","06","06","07",4,3,"egg",31.8,31,26.9,24,31.8,31
"283","EMPAID_NLC-R10A_2012",2012,"EMPAID","EMPAID_LC-R","B",1.6,"PIPO",310,0.642787609686539,"2012-05-26",3,0,7.5,1,"05","07",0.691364,1.98692,136.8910065,31.3173008,9.9149303,38.8969994,38.2809982,38.2809982,1.67204,55,44,11,5.0676398,0,0,3.1066,0,1,0,1,"10","oot","10","6-10",147,"05","05","06","07",4,4,"egg",31.8,68,27,61,31.8,68
"284","EMPAID_NLC03A_2017",2017,"EMPAID","EMPAID_LC","H",2.3,"PIPO",258,-0.20791169081776,"2017-06-02",0,116.666666666667,10,0.9,"06","06",0.661875,1.84462,133.677002,35.6916008,10.3549004,46.8171997,45.8492012,45.8492012,1.67204,64,48,16,4.7258301,0.205339,1.27956,3.1066,0,0,1,1,"oot","1","1","0-5",153,"06",NA,"06",NA,4,0,"egg",26.7,24,26.7,24,NA,0
"285","EMPAID_NLC04A_2013",2013,"EMPAID","EMPAID_LC","B",2.3,"PIPO",69,0.3583679495453,"2013-06-04",3,0,15,1,"06","07",0.675957,1.9364001,136.5529938,31.1275997,10.3549004,40.3931007,39.8944016,39.8944016,1.67204,59,47,12,4.9008398,0,0,3.1066,0,1,0,1,"11","oot","11","11-14",155,"06","06","06","07",4,3,"egg",31.8,31,27,24,31.8,31
